iter	Logloss
241	0.2987097183
242	0.2986214456
243	0.2985643689
244	0.2984881698
245	0.2983636946
246	0.2982687256
247	0.2982051681
248	0.2981547868
249	0.2980625981
250	0.2979980281
251	0.2979524809
252	0.2978830154
253	0.2978307376
254	0.2977259554
255	0.2976716653
256	0.2976002799
257	0.2974593931
258	0.2973277105
259	0.2972508022
260	0.29715876
261	0.2970892933
262	0.2969940822
263	0.2969101016
264	0.2968528904
265	0.2968090796
266	0.2967519428
267	0.2966766323
268	0.2966126094
269	0.2965665631
270	0.2964998223
271	0.2964244135
272	0.2963428119
273	0.296234578
274	0.2961633746
275	0.2960906465
276	0.2959910213
277	0.2959253609
278	0.2958773262
279	0.2958132578
280	0.2956939011
281	0.2956425401
282	0.2955813649
283	0.295496448
284	0.2954382213
285	0.2953861162
286	0.295351067
287	0.2952149244
288	0.2951373543
289	0.2950701813
290	0.2950289731
291	0.2949549878
292	0.2948982465
293	0.2948146521
294	0.2947076183
295	0.2946550903
296	0.2945974195
297	0.2945112844
298	0.2944128581
299	0.2943300284
300	0.2942431349
301	0.2941079843
302	0.2940057122
303	0.2939238272
304	0.2938482075
305	0.2937730931
306	0.2937529096
307	0.2936540233
308	0.2935916601
309	0.2935570386
310	0.2935052289
311	0.2934325169
312	0.2933645387
313	0.2933250634
314	0.293280407
315	0.2932345043
316	0.2931715461
317	0.2931406292
318	0.2930730659
319	0.2929982525
320	0.2929664116
321	0.2929024426
322	0.2928606908
323	0.2927641419
324	0.292705007
325	0.2926349605
326	0.2925739206
327	0.2925229788
328	0.2924925688
329	0.2924287862
330	0.292383308
331	0.2923601285
332	0.2923166647
333	0.2922418778
334	0.2921788609
335	0.2921535245
336	0.2921057689
337	0.2920467405
338	0.2919872355
339	0.2919161572
340	0.2918826863
341	0.2918363594
342	0.2917783566
343	0.291725442
344	0.2916790218
345	0.2916422856
346	0.2916061352
347	0.2915517541
348	0.2915067978
349	0.2914661385
350	0.2914077859
351	0.291326964
352	0.2912290206
353	0.2911472979
354	0.2910982513
355	0.2910570115
356	0.2909678486
357	0.2909304376
358	0.2909006514
359	0.2908169246
360	0.2907816603
361	0.2907100428
362	0.2906825966
363	0.2906195388
364	0.2905389769
365	0.290499596
366	0.290419966
367	0.2903666916
368	0.2902988068
369	0.2902357447
370	0.2901367195
371	0.2901000932
372	0.2900486787
373	0.2899813565
374	0.2899327224
375	0.2898597259
376	0.2897912014
377	0.2897606664
378	0.2897333698
379	0.2897149854
380	0.2896498585
381	0.2896044168
382	0.2895542025
383	0.2895389878
384	0.2894749625
385	0.2894194631
386	0.2893638023
387	0.2893178768
388	0.289268321
389	0.2892088702
390	0.2891611647
391	0.2891309924
392	0.2890904671
393	0.2890534144
394	0.2890241519
395	0.2889563086
396	0.2889185766
397	0.2888757923
398	0.2888546032
399	0.2887979971
400	0.2887606086
401	0.2887466635
402	0.2887155691
403	0.2886703494
404	0.2885952536
405	0.2885443289
406	0.2884539999
407	0.2884175399
408	0.2883633002
409	0.2883271288
410	0.2882828576
411	0.2882440348
412	0.2881961378
413	0.2881629273
414	0.2881235093
415	0.2880730472
416	0.2880166063
417	0.287983835
418	0.2879404889
419	0.2878966033
420	0.2878552305
421	0.2878253177
422	0.2877585193
423	0.2876902417
424	0.287634321
425	0.2875913209
426	0.2875386603
427	0.2874763651
428	0.2874170658
429	0.2873744567
430	0.2873433222
431	0.2873171111
432	0.2872735328
433	0.2872259721
434	0.2871925008
435	0.2871631651
436	0.2871076507
437	0.2870577018
438	0.2870199532
439	0.2869667453
440	0.2869133823
441	0.2868686814
442	0.2867978095
443	0.2867687944
444	0.286735383
445	0.286674197
446	0.2866275295
447	0.2865437077
448	0.2864889765
449	0.2864335574
450	0.2863478465
451	0.2863104701
452	0.2862563917
453	0.2862171119
454	0.2861600503
455	0.2860852753
456	0.2860482896
457	0.2859748612
458	0.2859124034
459	0.2858722601
460	0.2858219476
461	0.2857780516
462	0.2857381721
463	0.2856694619
464	0.2856320273
465	0.2855652072
466	0.2854928422
467	0.2854481882
468	0.2853913236
469	0.2853559904
470	0.2853369473
471	0.2852817729
472	0.2852525279
473	0.2852161616
474	0.2851757076
475	0.2851205064
476	0.2850783243
477	0.285022875
478	0.2849765842
479	0.2849325085
480	0.284881238
481	0.2848408981
482	0.2847831319
483	0.2847396028
484	0.2846992368
485	0.2846479662
486	0.2845833233
487	0.2845266766
488	0.2844944
489	0.2844304647
490	0.2843691843
491	0.2843106025
492	0.2842487606
493	0.2842171751
494	0.284159852
495	0.2840991868
496	0.2840415026
497	0.2840098614
498	0.2839514091
499	0.2838954244
500	0.283847013
501	0.2838020528
502	0.2837500305
503	0.283706444
504	0.2836683021
505	0.2836190976
506	0.2835664777
507	0.2835304839
508	0.2834909793
509	0.283448505
510	0.2834221541
511	0.2833754138
512	0.2833373647
513	0.2833067702
514	0.2832509665
515	0.2832071565
516	0.2831742354
517	0.2831290304
518	0.2830761673
519	0.2830137599
520	0.2829855273
521	0.2829234049
522	0.2828993006
523	0.282873724
524	0.2828305615
525	0.2828005254
526	0.282746944
527	0.2827146219
528	0.2826733754
529	0.2826293838
530	0.2825897984
531	0.2825632732
532	0.2825213975
533	0.2824845788
534	0.2824476942
535	0.2823931036
536	0.2823447396
537	0.282300961
538	0.2822486827
539	0.282217904
540	0.2821723367
541	0.2821338962
542	0.2820930323
543	0.2820419779
544	0.2819884958
545	0.2819530518
546	0.281922939
547	0.2818822913
548	0.2818327608
549	0.2817952383
550	0.2817464145
551	0.2816971909
552	0.2816670492
553	0.2816340455
554	0.2815802422
555	0.2815449737
556	0.2814942876
557	0.2814558551
558	0.2814239515
559	0.2813978442
560	0.2813645106
561	0.2813280507
562	0.2812859373
563	0.281257208
564	0.2812104627
565	0.281160227
566	0.2811323084
567	0.2810982098
568	0.2810606635
569	0.2810154819
570	0.2809836092
571	0.2809408096
572	0.2808908201
573	0.2808607033
574	0.2808248543
575	0.2807970863
576	0.2807618843
577	0.2807355432
578	0.2807149679
579	0.280675991
580	0.2806349633
581	0.2806115889
582	0.2805646257
583	0.2805500797
584	0.280512447
585	0.2804804554
586	0.2804294555
587	0.2803944394
588	0.280356434
589	0.2803145492
590	0.2802750465
591	0.2802638766
592	0.280211323
593	0.2801605988
594	0.2800783337
595	0.2800507607
596	0.2799895638
597	0.2799723542
598	0.2799405005
599	0.2799272038
600	0.2798847809
601	0.2798502383
602	0.2798234003
603	0.2797770898
604	0.2797602672
605	0.2797356063
606	0.2796954023
607	0.2796767629
608	0.2796315025
609	0.2795852609
610	0.2795539744
611	0.2795129177
612	0.279477478
613	0.2794244412
614	0.2793737431
615	0.2793384457
616	0.2792887467
617	0.279256002
618	0.279209264
619	0.2791758696
620	0.2791334559
621	0.2791003248
622	0.2790734545
623	0.2790608596
624	0.2790213423
625	0.2789893396
626	0.2789416481
627	0.2789004256
628	0.2788497814
629	0.2788234104
630	0.2787931815
631	0.2787746157
632	0.2787611252
633	0.2787158202
634	0.2786959864
635	0.2786663494
636	0.2786406357
637	0.278606044
638	0.2785939155
639	0.2785818707
640	0.2785596039
641	0.2785309375
642	0.2784831562
643	0.2784351889
644	0.2784109506
645	0.2783720539
646	0.278327318
647	0.2782655631
648	0.2782444689
649	0.2781981044
650	0.2781699804
651	0.2781389934
652	0.2781267711
653	0.2780825991
654	0.278059862
655	0.2780269615
656	0.2779847316
657	0.2779404466
658	0.2779079895
659	0.2778848977
660	0.2778409687
661	0.2778148579
662	0.277785666
663	0.2777568773
664	0.2777166246
665	0.2776924732
666	0.2776528935
667	0.2776407703
668	0.2775989438
669	0.2775639971
670	0.2775336064
671	0.2774947059
672	0.2774738684
673	0.2774418828
674	0.2773999369
675	0.2773599253
676	0.2773456262
677	0.2773170471
678	0.2772816452
679	0.2772477316
680	0.2772157585
681	0.2771701226
682	0.2771530082
683	0.2771214507
684	0.277093204
685	0.2770597567
686	0.2770311033
687	0.2770108582
688	0.2769882464
689	0.2769455196
690	0.2769184153
691	0.2768908517
692	0.2768726309
693	0.276851291
694	0.2768149838
695	0.2767897064
696	0.276757617
697	0.2767133372
698	0.2766812326
699	0.2766516356
700	0.2766134244
701	0.2765937467
702	0.2765528934
703	0.2765182606
704	0.2764898835
705	0.2764676926
706	0.2764436264
707	0.2764287229
708	0.276411108
709	0.2763902549
710	0.2763733549
711	0.2763313609
712	0.2763018071
713	0.276284333
714	0.2762604211
715	0.2762372233
716	0.2762168551
717	0.2761859336
718	0.2761365625
719	0.2761043875
720	0.276062905
721	0.2760447003
722	0.2760248732
723	0.2759850467
724	0.2759385191
725	0.2759034819
726	0.275870455
727	0.27585673
728	0.2758346159
729	0.2758155904
730	0.2757869765
731	0.2757457711
732	0.2757196481
733	0.2756753483
734	0.2756411606
735	0.2756260313
736	0.2755932677
737	0.2755816545
738	0.2755477098
739	0.2755071266
740	0.27548682
741	0.2754609376
742	0.2754268604
743	0.2753856114
744	0.2753624755
745	0.2753379411
746	0.2753153311
747	0.2752908094
748	0.2752374194
749	0.2752219372
750	0.2751818728
751	0.2751505877
752	0.275109969
753	0.2750880205
754	0.2750463614
755	0.2749973161
756	0.27497967
757	0.274963098
758	0.2749370685
759	0.2749047596
760	0.2748810874
761	0.2748548509
762	0.274812925
763	0.2747937208
764	0.2747828549
765	0.2747456075
766	0.2746856347
767	0.2746231863
768	0.2745936982
769	0.2745398004
770	0.2745176087
771	0.2744959348
772	0.2744644041
773	0.2744048369
774	0.274384966
775	0.2743649173
776	0.274331354
777	0.2742980211
778	0.2742795548
779	0.2742514031
780	0.2742405692
781	0.2742155129
782	0.2741869646
783	0.2741527823
784	0.2741073755
785	0.2740857508
786	0.2740464327
787	0.2740151106
788	0.2739791599
789	0.273964959
790	0.2739239628
791	0.2739078534
792	0.2738800193
793	0.2738535787
794	0.273830277
795	0.2737945637
796	0.2737757622
797	0.2737274337
798	0.2737122205
799	0.2736827386
800	0.2736706993
801	0.2736449199
802	0.2736092931
803	0.2735899503
804	0.273561405
805	0.2735195207
806	0.2734855322
807	0.2734412032
808	0.2733935864
809	0.2733510272
810	0.2733236661
811	0.2732950507
812	0.273282092
813	0.2732605545
814	0.2732158177
815	0.2731682746
816	0.273152453
817	0.2731112055
818	0.2730817619
819	0.2730582644
820	0.2730452638
821	0.2730236229
822	0.2730058574
823	0.2729874749
824	0.2729337496
825	0.2729166583
826	0.2728799976
827	0.2728424366
828	0.272807353
829	0.2727638531
830	0.2727342769
831	0.2727137485
832	0.2726810322
833	0.2726654479
834	0.2726321872
835	0.272597366
836	0.2725675759
837	0.2725611176
838	0.2725295992
839	0.2725137822
840	0.2724863572
841	0.2724650049
842	0.2724358656
843	0.2723803504
844	0.2723562695
845	0.2723445331
846	0.2723000933
847	0.2722815112
848	0.2722595273
849	0.2722317908
850	0.2721921102
851	0.2721666718
852	0.272134697
853	0.2720904335
854	0.272064888
855	0.2720166593
856	0.2719898648
857	0.2719496691
858	0.2719228257
859	0.2719070837
860	0.2718687832
861	0.2718477512
862	0.2718136037
863	0.271787503
864	0.2717608322
865	0.2717103455
866	0.2716719761
867	0.2716473442
868	0.2716376316
869	0.2716228075
870	0.2715867863
871	0.2715600716
872	0.2715430253
873	0.2715180792
874	0.271470344
875	0.2714300968
876	0.2714088954
877	0.2713873073
878	0.2713566592
879	0.2713349714
880	0.2712994537
881	0.2712756434
882	0.271250265
883	0.2712371649
884	0.271227142
885	0.2711995093
886	0.2711674467
887	0.2711488616
888	0.2711139774
889	0.2710888579
890	0.2710508341
891	0.2710065363
892	0.2709687147
893	0.2709448225
894	0.270916938
895	0.2708892257
896	0.2708520872
897	0.2708325649
898	0.2707978122
899	0.2707713054
900	0.2707458349
901	0.2707148324
902	0.2706872245
903	0.2706516228
904	0.2706318653
905	0.2705967298
906	0.2705661086
907	0.2705394073
908	0.2705116491
909	0.2704984729
910	0.270468812
911	0.2704339805
912	0.2704059614
913	0.2703663616
914	0.2703191372
915	0.2702769977
916	0.270237202
917	0.2702045764
918	0.2701758376
919	0.2701492343
920	0.2701355877
921	0.2700978062
922	0.2700852248
923	0.2700654628
924	0.2700462882
925	0.2700175381
926	0.269995219
927	0.2699512006
928	0.2699201972
929	0.2698952683
930	0.2698717269
931	0.2698310757
932	0.2698083257
933	0.2697707145
934	0.2697485325
935	0.2697131519
936	0.2696909568
937	0.2696644259
938	0.2696486073
939	0.2696334099
940	0.2696147441
941	0.2695938679
942	0.2695558384
943	0.2695320107
944	0.2695055704
945	0.269487858
946	0.2694733903
947	0.2694462178
948	0.2694120014
949	0.2693749238
950	0.2693377063
951	0.2693257163
952	0.2692968413
953	0.2692684184
954	0.2692423496
955	0.2692254615
956	0.2691869363
957	0.2691475956
958	0.2691206415
959	0.2690834453
960	0.2690665143
961	0.2690334533
962	0.2690075843
963	0.2689781542
964	0.2689480184
965	0.2689191139
966	0.2688951191
967	0.2688799262
968	0.2688610246
969	0.2688189643
970	0.2687972027
971	0.2687699709
972	0.2687498023
973	0.2687115879
974	0.2686840795
975	0.2686578105
976	0.2686469031
977	0.2686286573
978	0.2686046384
979	0.2685810718
980	0.2685530067
981	0.2685385967
982	0.2685073316
983	0.2684801408
984	0.2684625736
985	0.2684434597
986	0.2684195527
987	0.2684101062
988	0.2683808383
989	0.2683588102
990	0.2683368484
991	0.2683001939
992	0.2682931437
993	0.2682743094
994	0.2682527599
995	0.2682187761
996	0.2681835974
997	0.2681652053
998	0.2681451533
999	0.2681193935
1000	0.2680937666
1001	0.2680739568
1002	0.2680481158
1003	0.2680372967
1004	0.2680055387
1005	0.2679775733
1006	0.2679528747
1007	0.267933024
1008	0.267914829
1009	0.2678878307
1010	0.2678665665
1011	0.2678413537
1012	0.2678206468
1013	0.2678000439
1014	0.2677854682
1015	0.2677527975
1016	0.2677282055
1017	0.267699596
1018	0.2676748422
1019	0.2676579213
1020	0.2676186529
1021	0.2675926558
1022	0.2675724088
1023	0.2675401648
1024	0.2675237425
1025	0.2675020235
1026	0.267460516
1027	0.2674327364
1028	0.2674005057
1029	0.2673688235
1030	0.2673438656
1031	0.2673174973
1032	0.2672973398
1033	0.2672744904
1034	0.2672456631
1035	0.2672283988
1036	0.2671969696
1037	0.2671699384
1038	0.2671402801
1039	0.2670944488
1040	0.2670667002
1041	0.267041842
1042	0.2670321173
1043	0.267015077
1044	0.266997975
1045	0.2669621391
1046	0.2669414258
1047	0.2669136605
1048	0.2668899721
1049	0.2668645053
1050	0.2668442943
1051	0.2668131613
1052	0.2667833962
1053	0.266761738
1054	0.2667410765
1055	0.2667139175
1056	0.2666994081
1057	0.2666711424
1058	0.2666461364
1059	0.2666127611
1060	0.2665880322
1061	0.2665737002
1062	0.2665564206
1063	0.2665268722
1064	0.2664933611
1065	0.2664680999
1066	0.266455807
1067	0.2664273409
1068	0.2664100918
1069	0.2663947326
1070	0.2663557002
1071	0.2663124048
1072	0.2662969876
1073	0.266264174
1074	0.2662217714
1075	0.2661863284
1076	0.2661693507
1077	0.2661522545
1078	0.2661237014
1079	0.2660913272
1080	0.2660848069
1081	0.2660630788
1082	0.2660435323
1083	0.2660325187
1084	0.2660074954
1085	0.2659837048
1086	0.2659657913
1087	0.2659258244
1088	0.2659005005
1089	0.2658630574
1090	0.2658415963
1091	0.2658227131
1092	0.2658060931
1093	0.2657794653
1094	0.2657429635
1095	0.2657018969
1096	0.2656933931
1097	0.265672075
1098	0.2656325505
1099	0.26561414
1100	0.2655892269
1101	0.2655549274
1102	0.2655391262
1103	0.2655284254
1104	0.2655032375
1105	0.2654808714
1106	0.2654656421
1107	0.2654558488
1108	0.2654306081
1109	0.2654144495
1110	0.2653911679
1111	0.2653726251
1112	0.2653516978
1113	0.2653153092
1114	0.2652931062
1115	0.2652678645
1116	0.2652388037
1117	0.2652135405
1118	0.2652027293
1119	0.2651846582
1120	0.2651498128
1121	0.2651289581
1122	0.2650865618
1123	0.2650573226
1124	0.2650295032
1125	0.2650116766
1126	0.2649747588
1127	0.2649402782
1128	0.2649090389
1129	0.2648784806
1130	0.2648471234
1131	0.264830041
1132	0.2648036335
1133	0.2647900386
1134	0.2647586882
1135	0.2647376815
1136	0.2647215667
1137	0.264703868
1138	0.2646877645
1139	0.2646708353
1140	0.2646284101
1141	0.2646017671
1142	0.2645783394
1143	0.2645681928
1144	0.2645341527
1145	0.2645169541
1146	0.264492932
1147	0.2644666436
1148	0.2644467755
1149	0.2644300012
1150	0.2643971946
1151	0.2643762604
1152	0.2643439925
1153	0.2643355535
1154	0.2643118851
1155	0.2642938325
1156	0.2642772129
1157	0.2642575936
1158	0.2642301725
1159	0.2641991377
1160	0.2641764069
1161	0.2641643653
1162	0.2641520705
1163	0.2641312264
1164	0.2640953821
1165	0.2640745165
1166	0.2640516395
1167	0.2640236993
1168	0.2640019465
1169	0.2639856069
1170	0.2639565747
1171	0.2639352587
1172	0.2639082993
1173	0.2638744186
1174	0.2638505124
1175	0.2638322256
1176	0.2638103335
1177	0.2637978014
1178	0.2637738875
1179	0.2637464071
1180	0.2637364899
1181	0.2637111381
1182	0.2636835455
1183	0.2636548399
1184	0.2636279202
1185	0.2636011642
1186	0.2635888087
1187	0.2635725352
1188	0.2635393169
1189	0.2635088721
1190	0.2634808122
1191	0.2634689606
1192	0.2634439465
1193	0.2634251764
1194	0.2634086885
1195	0.2633700926
1196	0.2633353305
1197	0.2633081782
1198	0.2632891008
1199	0.2632657932
1200	0.2632323425
1201	0.2632090802
1202	0.2631959253
1203	0.2631831082
1204	0.2631689235
1205	0.2631405123
1206	0.2631131206
1207	0.2630979232
1208	0.2630720423
1209	0.2630420565
1210	0.2630039181
1211	0.262976722
1212	0.2629585321
1213	0.2629412357
1214	0.2629247956
1215	0.2629084346
1216	0.2628916887
1217	0.2628606541
1218	0.2628361465
1219	0.262820855
1220	0.2627896013
1221	0.2627690594
1222	0.2627415437
1223	0.2627167688
1224	0.2626905858
1225	0.2626816982
1226	0.262667562
1227	0.2626425408
1228	0.2626237909
1229	0.2626049821
1230	0.262582047
1231	0.2625618386
1232	0.2625383031
1233	0.2625133083
1234	0.2624895586
1235	0.2624725542
1236	0.2624372757
1237	0.2624283257
1238	0.2623905866
1239	0.2623545365
1240	0.2623342958
1241	0.262304968
1242	0.2622741162
1243	0.2622435958
1244	0.2622075835
1245	0.2621843139
1246	0.2621663849
1247	0.2621386879
1248	0.2621191245
1249	0.2620878194
1250	0.2620698836
1251	0.2620517039
1252	0.2620349668
1253	0.2620063508
1254	0.2619942424
1255	0.2619759792
1256	0.2619552672
1257	0.2619372802
1258	0.2619095961
1259	0.2618878781
1260	0.261871242
1261	0.2618525235
1262	0.2618236864
1263	0.2618051607
1264	0.2617799536
1265	0.2617503061
1266	0.2617295212
1267	0.2617052436
1268	0.2616738143
1269	0.2616485975
1270	0.2616194403
1271	0.2615959129
1272	0.2615841475
1273	0.2615589406
1274	0.2615461481
1275	0.2615199015
1276	0.2614884359
1277	0.2614776644
1278	0.2614464532
1279	0.2614299931
1280	0.2613985164
1281	0.2613727996
1282	0.2613605395
1283	0.2613349185
1284	0.2613112961
1285	0.2612952482
1286	0.2612708648
1287	0.2612447207
1288	0.2612332013
1289	0.2612044173
1290	0.2611849214
1291	0.2611525937
1292	0.2611374543
1293	0.2611200681
1294	0.2610933621
1295	0.2610675318
1296	0.2610538859
1297	0.2610378929
1298	0.2610207235
1299	0.2609984338
1300	0.2609618017
1301	0.2609382216
1302	0.2609153546
1303	0.2608881097
1304	0.260857284
1305	0.2608289547
1306	0.2608066699
1307	0.2607789531
1308	0.2607616191
1309	0.2607453342
1310	0.2607167285
1311	0.2606950744
1312	0.2606748193
1313	0.2606568152
1314	0.2606352607
1315	0.2606225159
1316	0.2605881084
1317	0.2605722474
1318	0.2605681565
1319	0.2605571593
1320	0.2605402631
1321	0.2605237188
1322	0.2604961688
1323	0.2604758075
1324	0.2604598235
1325	0.260428391
1326	0.2604129444
1327	0.2603918856
1328	0.2603604467
1329	0.2603471769
1330	0.260331538
1331	0.2602915285
1332	0.2602805991
1333	0.2602371627
1334	0.2602219766
1335	0.2601986543
1336	0.2601719046
1337	0.2601560393
1338	0.2601332142
1339	0.2600985609
1340	0.2600651504
1341	0.2600500775
1342	0.2600356432
1343	0.2600146535
1344	0.2599911527
1345	0.2599710481
1346	0.2599567102
1347	0.2599406661
1348	0.2599214178
1349	0.2599132501
1350	0.2598847113
1351	0.2598585486
1352	0.2598450024
1353	0.2598101655
1354	0.2597914879
1355	0.2597673566
1356	0.259746846
1357	0.259712455
1358	0.2596913104
1359	0.2596796802
1360	0.259659203
1361	0.2596470354
1362	0.2596272286
1363	0.2596168468
1364	0.2595866356
1365	0.2595615016
1366	0.2595333319
1367	0.25952024
1368	0.2595036585
1369	0.2594855383
1370	0.2594719522
1371	0.2594497452
1372	0.2594254529
1373	0.2593992303
1374	0.25937747
1375	0.259373096
1376	0.2593575322
1377	0.2593430579
1378	0.2593209518
1379	0.2592752403
1380	0.2592473896
1381	0.2592343681
1382	0.2592191647
1383	0.2592074531
1384	0.2591840495
1385	0.2591603603
1386	0.2591387379
1387	0.2591297354
1388	0.259096546
1389	0.2590825225
1390	0.2590614221
1391	0.2590440289
1392	0.2590127779
1393	0.258990995
1394	0.2589785762
1395	0.2589668832
1396	0.2589347118
1397	0.258918422
1398	0.2589039407
1399	0.258879685
1400	0.2588665567
1401	0.2588280299
1402	0.2588119933
1403	0.2587898487
1404	0.2587697985
1405	0.2587503277
1406	0.2587264948
1407	0.2587087078
1408	0.2586805796
1409	0.2586647302
1410	0.2586337474
1411	0.2586049067
1412	0.2585790146
1413	0.2585638336
1414	0.2585469629
1415	0.2585152301
1416	0.2584988854
1417	0.258487453
1418	0.2584716695
1419	0.2584575153
1420	0.2584276295
1421	0.2584077914
1422	0.2583831424
1423	0.2583662234
1424	0.2583241293
1425	0.2582961302
1426	0.258279613
1427	0.2582632333
1428	0.2582482252
1429	0.2582331539
1430	0.2582120928
1431	0.2581897479
1432	0.2581769431
1433	0.2581615778
1434	0.2581453005
1435	0.2581264177
1436	0.2580976048
1437	0.2580718489
1438	0.2580468189
1439	0.2580357614
1440	0.2580104729
1441	0.2579992371
1442	0.2579804887
1443	0.2579629254
1444	0.2579472735
1445	0.2579379323
1446	0.2579254309
1447	0.2579069466
1448	0.2578922523
1449	0.2578580889
1450	0.2578362313
1451	0.2578251634
1452	0.257816549
1453	0.2578038468
1454	0.2577824623
1455	0.2577694202
1456	0.2577610783
1457	0.2577446011
1458	0.2577272872
1459	0.2577056086
1460	0.2576847188
1461	0.2576770348
1462	0.2576599295
1463	0.2576425025
1464	0.2576191776
1465	0.2576067587
1466	0.2575909008
1467	0.2575586749
1468	0.2575404502
1469	0.2575253428
1470	0.2575019818
1471	0.2574852811
1472	0.2574606321
1473	0.2574302451
1474	0.257410844
1475	0.2573955941
1476	0.2573770711
1477	0.2573626184
1478	0.2573343037
1479	0.2573173146
1480	0.2572943828
1481	0.2572673058
1482	0.2572387942
1483	0.2572255577
1484	0.2572056356
1485	0.2571847878
1486	0.2571553358
1487	0.2571351309
1488	0.2571212508
1489	0.2570897291
1490	0.2570491652
1491	0.2570305976
1492	0.257009174
1493	0.2569814312
1494	0.2569648278
1495	0.2569528791
1496	0.256937211
1497	0.2569073499
1498	0.2568746664
1499	0.2568511099
1500	0.2568261295
1501	0.256810103
1502	0.2567992308
1503	0.2567831872
1504	0.256752885
1505	0.256735474
1506	0.2567168424
1507	0.2566899544
1508	0.2566789214
1509	0.2566531313
1510	0.2566362622
1511	0.2566220746
